INSERT INTO fa22_sg_customer (customer_id, email, password, first_name, last_name, segment, security_answer, security_question_id) VALUES 
('SS-10410134', 'ss45578@nyu.edu', '1234qwer', 'Shahid', 'Shariari', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-1267027', 'cc27438@nyu.edu', '1234qwer', 'Craig', 'Carreira', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GA-451533', 'ga46475@nyu.edu', '1234qwer', 'George', 'Ashbrook', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-145301408', 'gb37304@nyu.edu', '1234qwer', 'George', 'Bell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HM-1486082', 'hm8206@nyu.edu', '1234qwer', 'Harry', 'Marie', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BN-11470143', 'bn8672@nyu.edu', '1234qwer', 'Brad', 'Norvell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-145301404', 'gb32455@nyu.edu', '1234qwer', 'George', 'Bell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EB-3750134', 'eb43417@nyu.edu', '1234qwer', 'Edward', 'Becker', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MO-7800117', 'mo42011@nyu.edu', '1234qwer', 'Meg', 'O\'Connel', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PG-1882048', 'pg15684@nyu.edu', '1234qwer', 'Patrick', 'Gardner', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SV-10785134', 'sv48639@nyu.edu', '1234qwer', 'Stewart', 'Visinsky', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-1543080', 'jh7692@nyu.edu', '1234qwer', 'Jennifer', 'Halladay', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LW-1682527', 'lw23216@nyu.edu', '1234qwer', 'Laurel', 'Workman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-453023', 'gb43206@nyu.edu', '1234qwer', 'George', 'Bell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CW-1190539', 'cw3760@nyu.edu', '1234qwer', 'Carl', 'Weiss', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AH-1007586', 'ah46191@nyu.edu', '1234qwer', 'Adam', 'Hart', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AY-555103', 'ay44186@nyu.edu', '1234qwer', 'Andy', 'Yotov', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JJ-5760134', 'jj46789@nyu.edu', '1234qwer', 'Joel', 'Jenkins', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MB-1730558', 'mb20704@nyu.edu', '1234qwer', 'Maria', 'Bertelson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-145301402', 'gb33330@nyu.edu', '1234qwer', 'George', 'Bell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BG-1740109', 'bg47770@nyu.edu', '1234qwer', 'Bruce', 'Geld', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-1327027', 'db26748@nyu.edu', '1234qwer', 'Deborah', 'Brumfield', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DM-1352562', 'dm17918@nyu.edu', '1234qwer', 'Don', 'Miller', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JL-513060', 'jl51051@nyu.edu', '1234qwer', 'Jack', 'Lebron', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-1624014', 'kb14775@nyu.edu', '1234qwer', 'Karen', 'Bern', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GZ-145451404', 'gz39598@nyu.edu', '1234qwer', 'George', 'Zrebassa', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RP-192705', 'rp5536@nyu.edu', '1234qwer', 'Rachel', 'Payne', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CM-12715120', 'cm17297@nyu.edu', '1234qwer', 'Craig', 'Molinari', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JG-15160120', 'jg11816@nyu.edu', '1234qwer', 'James', 'Galang', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KN-645022', 'kn43656@nyu.edu', '1234qwer', 'Kean', 'Nguyen', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MH-1745511', 'mh27313@nyu.edu', '1234qwer', 'Mark', 'Hamilton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GZ-145451406', 'gz32621@nyu.edu', '1234qwer', 'George', 'Zrebassa', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KD-166155', 'kd7058@nyu.edu', '1234qwer', 'Ken', 'Dana', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DJ-134205', 'dj2319@nyu.edu', '1234qwer', 'Denny', 'Joy', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EG-3900110', 'eg48743@nyu.edu', '1234qwer', 'Emily', 'Grady', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-1591091', 'jh14549@nyu.edu', '1234qwer', 'Jonathan', 'Howell', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GZ-454523', 'gz50231@nyu.edu', '1234qwer', 'George', 'Zrebassa', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MP-1796559', 'mp22774@nyu.edu', '1234qwer', 'Michael', 'Paige', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GR-145601406', 'gr36691@nyu.edu', '1234qwer', 'Georgia', 'Rosenberg', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DP-1339082', 'dp2249@nyu.edu', '1234qwer', 'Dennis', 'Pardue', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JK-1564048', 'jk14338@nyu.edu', '1234qwer', 'Jim', 'Kriz', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GR-145601404', 'gr35795@nyu.edu', '1234qwer', 'Georgia', 'Rosenberg', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-1598536', 'jh778@nyu.edu', '1234qwer', 'Joseph', 'Holt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MC-1742598', 'mc6279@nyu.edu', '1234qwer', 'Mark', 'Cousins', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AB-10150143', 'ab2306@nyu.edu', '1234qwer', 'Aimee', 'Bixby', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-159857', 'jh26946@nyu.edu', '1234qwer', 'Joseph', 'Holt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KN-16390120', 'kn10988@nyu.edu', '1234qwer', 'Katherine', 'Nockton', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MO-179507', 'mo27421@nyu.edu', '1234qwer', 'Michael', 'Oakman', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PT-1909031', 'pt3022@nyu.edu', '1234qwer', 'Pete', 'Takahito', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TP-2113039', 'tp415@nyu.edu', '1234qwer', 'Theone', 'Pippenger', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EH-1399080', 'eh5193@nyu.edu', '1234qwer', 'Erica', 'Hackney', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AA-48075', 'aa44066@nyu.edu', '1234qwer', 'Andrew', 'Allen', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-145751408', 'gb37472@nyu.edu', '1234qwer', 'Giulietta', 'Baptist', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RC-1996045', 'rc18157@nyu.edu', '1234qwer', 'Ryan', 'Crowe', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KW-1657018', 'kw9996@nyu.edu', '1234qwer', 'Kelly', 'Williams', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AA-315134', 'aa42405@nyu.edu', '1234qwer', 'Alex', 'Avila', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BD-115608', 'bd12240@nyu.edu', '1234qwer', 'Brendan', 'Dodson', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SJ-201257', 'sj29779@nyu.edu', '1234qwer', 'Sanjit', 'Jacobs', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CM-19359', 'cm49986@nyu.edu', '1234qwer', 'Carlos', 'Meador', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DO-343522', 'do44397@nyu.edu', '1234qwer', 'Denny', 'Ordway', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-1658555', 'kb6530@nyu.edu', '1234qwer', 'Ken', 'Black', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-145751406', 'gb38530@nyu.edu', '1234qwer', 'Giulietta', 'Baptist', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GZ-1454548', 'gz12818@nyu.edu', '1234qwer', 'George', 'Zrebassa', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-145751402', 'gb36080@nyu.edu', '1234qwer', 'Giulietta', 'Baptist', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-19465125', 'rb15388@nyu.edu', '1234qwer', 'Rick', 'Bensley', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CK-1232592', 'ck30591@nyu.edu', '1234qwer', 'Christine', 'Kargatis', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('IL-510060', 'il50448@nyu.edu', '1234qwer', 'Ivan', 'Liston', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-1361531', 'db5158@nyu.edu', '1234qwer', 'Doug', 'Bickford', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RP-19855120', 'rp10604@nyu.edu', '1234qwer', 'Roy', 'Phan', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CM-193560', 'cm49054@nyu.edu', '1234qwer', 'Carlos', 'Meador', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KD-16270139', 'kd16972@nyu.edu', '1234qwer', 'Karen', 'Daniels', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CW-1190548', 'cw15334@nyu.edu', '1234qwer', 'Carl', 'Weiss', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CG-2040147', 'cg44412@nyu.edu', '1234qwer', 'Catherine', 'Glotzbach', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('Dp-3240107', 'dp44831@nyu.edu', '1234qwer', 'Dean', 'percer', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JG-1516098', 'jg7981@nyu.edu', '1234qwer', 'James', 'Galang', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AH-1046548', 'ah16949@nyu.edu', '1234qwer', 'Amy', 'Hunt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JK-520561', 'jk47699@nyu.edu', '1234qwer', 'Jamie', 'Kunitz', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LW-1721548', 'lw15642@nyu.edu', '1234qwer', 'Luke', 'Weiss', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NF-1859564', 'nf10905@nyu.edu', '1234qwer', 'Nicole', 'Fjeld', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AH-1046528', 'ah8783@nyu.edu', '1234qwer', 'Amy', 'Hunt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GD-145901404', 'gd37222@nyu.edu', '1234qwer', 'Giulietta', 'Dortch', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MS-17770113', 'ms24615@nyu.edu', '1234qwer', 'Maxwell', 'Schwartz', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PB-1880582', 'pb6328@nyu.edu', '1234qwer', 'Patrick', 'Bzostek', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GD-145901406', 'gd31910@nyu.edu', '1234qwer', 'Giulietta', 'Dortch', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CK-1259514', 'ck15146@nyu.edu', '1234qwer', 'Clytie', 'Kelty', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ED-138851', 'ed22319@nyu.edu', '1234qwer', 'Emily', 'Ducich', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GD-145901408', 'gd39893@nyu.edu', '1234qwer', 'Giulietta', 'Dortch', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EC-1405097', 'ec24839@nyu.edu', '1234qwer', 'Erin', 'Creighton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JJ-15760139', 'jj18287@nyu.edu', '1234qwer', 'Joel', 'Jenkins', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SD-2048559', 'sd29701@nyu.edu', '1234qwer', 'Shirley', 'Daniels', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CK-1276051', 'ck7522@nyu.edu', '1234qwer', 'Cyma', 'Kinney', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NZ-1856528', 'nz4986@nyu.edu', '1234qwer', 'Nick', 'Zandusky', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RD-1990028', 'rd9621@nyu.edu', '1234qwer', 'Ruben', 'Dartt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GW-146051406', 'gw35794@nyu.edu', '1234qwer', 'Giulietta', 'Weimer', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JE-616560', 'je49055@nyu.edu', '1234qwer', 'Justin', 'Ellison', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GW-146051404', 'gw35162@nyu.edu', '1234qwer', 'Giulietta', 'Weimer', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GW-146051402', 'gw39607@nyu.edu', '1234qwer', 'Giulietta', 'Weimer', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PO-18850125', 'po19500@nyu.edu', '1234qwer', 'Patrick', 'O\'Brill', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GW-146051408', 'gw40375@nyu.edu', '1234qwer', 'Giulietta', 'Weimer', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-1062068', 'sp50155@nyu.edu', '1234qwer', 'Stefania', 'Perrino', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('IL-51003', 'il51122@nyu.edu', '1234qwer', 'Ivan', 'Liston', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GK-146201404', 'gk33102@nyu.edu', '1234qwer', 'Grace', 'Kelly', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GK-146201406', 'gk36157@nyu.edu', '1234qwer', 'Grace', 'Kelly', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TB-21055139', 'tb10853@nyu.edu', '1234qwer', 'Ted', 'Butterfield', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('VW-11775134', 'vw47651@nyu.edu', '1234qwer', 'Victoria', 'Wilson', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AB-1001551', 'ab6217@nyu.edu', '1234qwer', 'Aaron', 'Bergman', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AB-1010518', 'ab10256@nyu.edu', '1234qwer', 'Adrian', 'Barton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-327070', 'db46650@nyu.edu', '1234qwer', 'Deborah', 'Brumfield', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ED-3885134', 'ed48970@nyu.edu', '1234qwer', 'Emily', 'Ducich', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LW-7215109', 'lw49327@nyu.edu', '1234qwer', 'Luke', 'Weiss', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TT-21070139', 'tt14454@nyu.edu', '1234qwer', 'Ted', 'Trevino', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BD-1172537', 'bd5367@nyu.edu', '1234qwer', 'Bruce', 'Degenhardt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AF-10885144', 'af25581@nyu.edu', '1234qwer', 'Art', 'Foster', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GK-146201402', 'gk38248@nyu.edu', '1234qwer', 'Grace', 'Kelly', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KH-6630134', 'kh44510@nyu.edu', '1234qwer', 'Ken', 'Heidel', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MV-8190110', 'mv42787@nyu.edu', '1234qwer', 'Mike', 'Vittorini', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NP-8325122', 'np43573@nyu.edu', '1234qwer', 'Naresj', 'Patel', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NK-18490139', 'nk15267@nyu.edu', '1234qwer', 'Neil', 'Knudson', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GK-146201408', 'gk40967@nyu.edu', '1234qwer', 'Grace', 'Kelly', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CA-2310117', 'ca48983@nyu.edu', '1234qwer', 'Christine', 'Abelman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GT-146351408', 'gt31980@nyu.edu', '1234qwer', 'Grant', 'Thornton', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GT-146351406', 'gt33438@nyu.edu', '1234qwer', 'Grant', 'Thornton', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KC-1667527', 'kc29735@nyu.edu', '1234qwer', 'Kimberly', 'Carter', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-208457', 'sc23306@nyu.edu', '1234qwer', 'Sung', 'Chung', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AJ-1079548', 'aj11781@nyu.edu', '1234qwer', 'Anthony', 'Johnson', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BO-1135048', 'bo16578@nyu.edu', '1234qwer', 'Bill', 'Overfelt', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GG-146501404', 'gg33363@nyu.edu', '1234qwer', 'Greg', 'Guthrie', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MZ-7515103', 'mz44763@nyu.edu', '1234qwer', 'Mary', 'Zewe', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TS-2150536', 'ts5285@nyu.edu', '1234qwer', 'Tony', 'Sayre', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DK-283561', 'dk47834@nyu.edu', '1234qwer', 'Damala', 'Kotsonis', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('Dl-1360064', 'dl17687@nyu.edu', '1234qwer', 'Dorris', 'liebe', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GG-146501402', 'gg33068@nyu.edu', '1234qwer', 'Greg', 'Guthrie', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BB-1099028', 'bb4908@nyu.edu', '1234qwer', 'Barry', 'Blumstein', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MH-1811555', 'mh1232@nyu.edu', '1234qwer', 'Mick', 'Hernandez', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('Dl-1360048', 'dl14412@nyu.edu', '1234qwer', 'Dorris', 'liebe', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JD-15895124', 'jd17729@nyu.edu', '1234qwer', 'Jonathan', 'Doherty', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-1035095', 'sw48891@nyu.edu', '1234qwer', 'Sean', 'Wendt', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PG-1882018', 'pg9395@nyu.edu', '1234qwer', 'Patrick', 'Gardner', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GT-1463582', 'gt2921@nyu.edu', '1234qwer', 'Grant', 'Thornton', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ME-772533', 'me47314@nyu.edu', '1234qwer', 'Max', 'Engle', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ML-1826518', 'ml7121@nyu.edu', '1234qwer', 'Muhammed', 'Lee', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KW-1657031', 'kw5786@nyu.edu', '1234qwer', 'Kelly', 'Williams', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LC-1696082', 'lc3900@nyu.edu', '1234qwer', 'Lindsay', 'Castell', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EH-376549', 'eh49979@nyu.edu', '1234qwer', 'Edward', 'Hooks', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EB-1417059', 'eb27752@nyu.edu', '1234qwer', 'Evan', 'Bailliet', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-1024048', 'as14834@nyu.edu', '1234qwer', 'Alan', 'Shonely', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AT-435103', 'at43533@nyu.edu', '1234qwer', 'Alyssa', 'Tate', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CS-1845129', 'cs48524@nyu.edu', '1234qwer', 'Cari', 'Sayre', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GG-146501408', 'gg31415@nyu.edu', '1234qwer', 'Greg', 'Guthrie', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-1457591', 'gb11862@nyu.edu', '1234qwer', 'Giulietta', 'Baptist', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JD-157907', 'jd29630@nyu.edu', '1234qwer', 'John', 'Dryer', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DH-1367539', 'dh282@nyu.edu', '1234qwer', 'Duane', 'Huffman', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-2071082', 'sn4276@nyu.edu', '1234qwer', 'Steve', 'Nguyen', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-1957016', 'rb7438@nyu.edu', '1234qwer', 'Rob', 'Beeghly', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DP-3165136', 'dp47900@nyu.edu', '1234qwer', 'David', 'Philippe', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RO-978038', 'ro43240@nyu.edu', '1234qwer', 'Rose', 'O\'Brian', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('VW-2177554', 'vw184@nyu.edu', '1234qwer', 'Victoria', 'Wilson', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AD-1018031', 'ad4003@nyu.edu', '1234qwer', 'Alan', 'Dominguez', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BN-1151555', 'bn5200@nyu.edu', '1234qwer', 'Bradley', 'Nguyen', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AR-10510144', 'ar23790@nyu.edu', '1234qwer', 'Andrew', 'Roberts', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-23703', 'cc44980@nyu.edu', '1234qwer', 'Christopher', 'Conant', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GG-146501406', 'gg34252@nyu.edu', '1234qwer', 'Greg', 'Guthrie', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EK-1379559', 'ek21512@nyu.edu', '1234qwer', 'Eileen', 'Kiefer', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EC-1405059', 'ec26594@nyu.edu', '1234qwer', 'Erin', 'Creighton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NS-186407', 'ns30713@nyu.edu', '1234qwer', 'Noel', 'Staavos', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
